Slope,Elevation,Aspect,PL,PR,V,TWI,SPI,TRI
9.18374,1107,229.399,0.700398,0.0853791,0,-1.68438116267,0,0.461778
10.3399,1148,215.218,-0.252539,-0.129535,0,-1.11213000714,5.47339751891,0.624666
9.78024,1091,262.694,-0.246008,0.369011,0,-1.05532709249,5.17115809866,0.571221
4.53961,1044,263.66,0,0.369011,0,6.59407774707,4604.17629978,0.369144
8.38333,1022,210.379,0.270608,0.0246008,0,-1.59174766429,0,0.460244
11.1465,1107,290.854,-0.339321,-0.0933132,0,0.197254003558,41.3767852478,0.522211
1.77557,1093,261.87,0.246008,-0.246008,0,-0.0327727063144,0,0.593844
7.27523,1104,105.945,-0.515223,0.345803,0,1.03670516266,42.1282822459,0.588525
12.9881,1078,8.74616,-0.248852,0.366167,0,-1.3465541843,6.91936152829,0.342928
17.9984,1077,266.906,-0.220733,0.886301,0,-0.995990716075,29.239453202,0.393889
18.9787,1085,78.9765,-0.0323443,0.951686,0,0.779685889505,247.612543036,0.464348
14.3757,1101,12.8477,0.655232,-0.082791,0,-2.1451665744,0,0.499142
11.8131,1146,213.024,0.132466,0.255469,0,-1.94184856765,0,0.385777
11.6913,1142,233.616,0.0615019,-0.184506,0,0.148250551321,43.4548900217,0.43706
6.01666,1118,-9999,0.180006,-0.927028,0,-1.25654808098,0,0.361702
9.94623,1109,143.13,-0.200751,0.0452561,0,0.313800880991,36.8248611676,0.402927
14.0115,1119,108.435,-0.587449,0.150574,0,-0.172515337573,44.9165800427,0.566362
3.05289,1121,-9999,0,-0.369011,0,-0.575367326049,0,0.450828
6.71837,1132,135,-0.338765,0.0302468,0,3.25719908446,356.921837448,0.587775
8.23568,1108,268.264,-0.738023,-0.369011,0,3.65738101086,807.62413485,0.437958
7.49252,1117,90,0.322469,-0.538557,0,-1.47795856702,0,0.534284
14.7763,879,285.422,0.390718,-0.716316,0,-2.17387582072,0,0.662933
22.0685,905,291.571,0.777762,0.531755,0,-2.60372136135,0,0.486091
9.26303,756,143.746,0.146499,0.0234951,0,-0.99998051199,4.89272848833,0.368823
27.5914,818,273.366,0.75829,-0.84076,0,-2.1644646406,15.6775796412,0.459837
8.87279,934,141.843,0.0393612,-0.206646,0,-0.550746927413,9.36640030147,0.500213
7.83807,757,99.1623,0.109473,0.109473,0,-0.137294974411,12.3891877588,0.312444
13.4152,944,216.027,-0.151389,-0.397397,0,-1.38008628288,7.15531587087,0.67
20.3554,791,125.38,0.941679,-1.27239,0,-2.51503340694,0,0.418871
8.83829,816,68.4986,0.159181,-0.578841,0,-1.64540036971,0,0.41125
19.2482,810,231.116,0.490766,-0.247256,0,-1.76124641667,10.4752464244,0.318707
12.6242,949,86.6335,0.344049,-0.147966,0,-1.31716675092,6.71897827486,0.642553
21.9491,733,261.87,0,0,0,-1.90457488357,12.08956917,0.38165
35.8809,859,89.6528,0.26944,-1.82162,0,-1.79643061554,65.1019594287,0.441557
6.45485,721,234.462,-0.32401,0.291009,0,1.93069050331,84.8516502878,0.535135
3.05289,766,80.5377,0,-0.123004,0,0.810927035071,4.79993466804,0.520938
8.12309,725,190.62,0.145144,-0.346871,0,-1.55977326928,0,0.367461
17.6476,772,191.929,-0.276759,0.707272,0,-1.66812720166,9.54384073653,0.426269
8.06236,756,201.801,0.835497,-0.0255291,0,-1.55216858175,0,0.413396
4.82022,680,242.103,-0.246008,0.246008,0,3.36093643093,202.383012411,0.340701
13.1009,742,86.7603,0.0307509,-0.215257,0,-1.35550532477,6.98157566054,0.48151
11.4173,797,207.121,0.195458,-0.665568,0,-1.90681834422,0,0.424166
20.7798,678,229.686,-0.135023,0.233988,0,-1.43894445863,22.7672952359,0.417273
18.3347,756,117.582,0.199299,-0.0467082,0,-1.70895127961,9.94152056103,0.51625
13.2746,699,48.0128,-0.0300552,0.338956,0,-1.3691568996,7.07753858001,0.388095
22.8887,706,164.954,0.603016,-0.381014,0,0.300192807257,227.975627969,0.375056
16.6608,769,211.827,-0.719934,0.264096,0,0.184760174109,98.7571186801,0.555909
19.9642,763,252.44,0.687515,0.441507,0,-2.49392960768,0,0.418027
10.1392,770,281.31,-0.255848,-0.132844,0,-0.686638673119,10.7297527264,0.610984
2.77225,715,174.806,-0.492015,0.246008,0,6.24746174645,1210.06335404,0.4655
6.40661,747,321.34,-0.0615019,0.184506,0,-1.31984156942,0,0.5678
6.40661,722,38.6598,0.0600018,-0.555017,0,-1.31984156942,0,0.493199
8.23568,769,271.736,-0.492015,0,0,0.623496971343,34.736521929,0.660953
18.2987,765,165.411,0.194885,0.0718813,0,-1.70684676621,9.92062054685,0.48
16.6811,694,159.444,-0.177721,0.683306,0,-0.91513806686,26.9684173824,0.382613
8.64237,751,56.7683,0.453842,-1.0222,0,-1.62263223394,0,0.551625
14.3393,704,157.834,0.035621,-0.0873828,0,-1.44937932303,7.66871071544,0.552589
5.2303,738,253.301,-0.20816,-0.20816,0,0.963859225748,19.2231464181,0.63
13.5585,695,242.969,0.302713,0.0567059,0,-1.39111242465,7.23464785747,0.48081
16.6946,728,307.875,-0.572873,0.903172,0,-1.20367554497,17.9943307626,0.660606
11.1465,703,32.2756,0.246008,-0.123004,0,-1.88218753812,0,0.555636
4.04349,804,299.745,0.492015,-0.246008,0,-0.85710200209,0,0.603334
5.59876,750,190.305,0.31981,-0.172205,0,-1.18406521072,0,0.548378
14.516,592,241.699,0.00240007,-0.120604,0,-0.769008693926,23.3019565347,0.468846
27.3513,1118,148.87,-0.0589419,0.0640619,0,-2.15422678675,15.5178945586,0.456068
3.82025,1191,66.8014,-0.135304,-0.135304,0,5.96144290475,1728.77307278,0.396731
11.1627,1240,358.727,-0.324051,0.536975,0,0.888918169479,88.7961280643,0.384
22.1731,1347,168.207,0.630452,-0.107571,0,-1.51034351598,24.4522909536,0.482521
5.15821,1018,29.0546,-0.127924,-0.00492015,0,-1.10162785729,0,0.293273
15.6619,1098,116.966,-0.713422,0.393612,0,1.82553173063,479.423531854,0.432165
2.07041,965,75.9638,-0.492015,0.246008,0,6.03208506104,543.344669583,0.301273
11.6453,981,38.0888,-0.111446,0.0115574,0,-1.23398786622,6.18271379324,0.485483
8.98225,1021,146.31,0.671601,-0.804445,0,-1.66182093106,0,0.412157
7.28372,997,67.8337,0.155174,0.278178,0,-1.44937937867,0,0.562745
1.91225,967,113.199,0,0.123004,0,-0.106982658628,0,0.3452
5.66511,989,135,0.285369,-0.0836426,0,-1.19592346137,0,0.390862
20.8001,1052,161.147,0.0092833,-0.11372,0,-1.84547617198,11.3957959168,0.327184
8.87279,987,141.843,-0.320639,0.0483723,0,-0.263064854961,14.0496004522,0.546977
8.98225,1013,303.69,-0.389742,0.225277,0,0.284089217993,28.4515558585,0.474
3.90146,958,135,-0.123004,0.123004,0,4.10602364494,280.292482453,0.248485
23.3534,1187,29.1676,-0.767794,0.708251,0,-1.56808945361,25.9058713457,0.554862
7.50896,1002,3.81407,0.0946183,-0.274393,0,-0.787028661574,3.95427935194,0.360698
5.26596,1028,182.726,0.260479,-0.108533,0,-1.12241608035,0,0.434098
20.8001,1052,161.147,0.0092833,-0.11372,0,-1.84547617198,11.3957959168,0.327184
5.07279,1089,57.0948,0.106724,-0.385291,0,-1.08483973434,0,0.371282
0.794262,931,71.565,0,0,0,3.07453140869,3.74305073528,0.245833
3.9175,1006,219.806,0.307509,-0.184506,0,-0.825345307518,0,0.608163
14.5994,974,263.234,-0.968891,-0.476876,0,3.69091472572,2711.43829703,0.452029
5.9334,955,27.646,0.0922528,-0.153755,0,-1.24251212529,0,0.383414
16.671,961,17.9044,-0.0397608,0.206247,0,-1.60764268622,8.98369804121,0.467179
12.2383,983,255.964,0.101297,0.224301,0,-0.591980153829,19.5213552393,0.490638
5.76317,1078,55.6197,0.462494,-0.152525,0,-1.2131996635,0,0.53
11.9085,1049,20.6954,0.172385,-0.196626,0,-1.95012763042,0,0.438236
5.35988,933,322.595,0,0,0,3.95967062647,458.779007062,0.338461
5.10958,1078,168.69,-0.123004,0.123004,0,0.294190598672,8.0473165334,0.589378
2.92673,1082,59.0362,-0.0756946,0.0473091,0,0.160058596928,1.53374319238,0.372102
2.70333,946,201.801,-0.246008,0.861026,0,4.26494264631,157.22990943,0.499074
7.06848,1100,261.87,0.35198,-0.263039,0,-1.41906705231,0,0.50907
2.58434,1077,60.9454,-0.153755,0.33826,0,-0.408480717134,0,0.5275
9.87283,1082,40.9144,0,0,0,-1.06493658365,5.22108978845,0.582188
2.15974,1063,125.538,-0.461264,0.0307509,0,5.20928554641,259.080409324,0.404762
18.803,1089,145.491,0.572853,-0.534181,0,-1.73603097977,10.2144115247,0.598724
17.6602,1105,38.2902,0.335291,0.0892838,0,-1.66888622045,9.55108742504,0.5896
10.5364,1081,278.13,0.156275,-0.0897323,0,-1.13138496387,5.57980865492,0.409334
5.35988,1124,307.405,0.64946,-0.457574,0,-1.14019580135,0,0.657142
5.7198,1018,113.199,-0.0492015,-0.418213,0,-1.20559498717,0,0.422363
5.31313,1076,188.13,0.246008,0.492015,0,-0.438237810186,2.78990520435,0.56861
10.334,1094,242.819,0.498165,-0.731872,0,-1.80469955741,0,0.432751
8.87279,1116,218.157,0.184506,-0.307509,0,-0.956212035521,4.68320015074,0.687917
11.1895,1058,257.196,0,0.492015,0,2.02589060706,290.782331822,0.45913
11.0111,1041,157.479,0.344411,0.221407,0,-1.86965559661,0,0.574062
2.86156,1050,254.745,0,0.123004,0,2.48520385205,28.4910526766,0.390001
6.60676,1153,240.524,-0.157372,0.0886351,0,1.13403592443,38.2211326243,0.588438
4.44207,1047,196.39,0.221407,-0.0246008,0,-0.951457693808,0,0.46525
2.00865,1024,0,0,0,0,4.00268041974,66.2847662174,0.353547
13.2392,1042,333.435,0.63962,-0.590418,0,-2.05953398624,0,0.426191
12.8513,1061,182.203,-0.492015,0.369011,0,-0.93013173062,13.6879152948,0.288971
4.93551,1065,156.038,0.188123,-0.303892,0,-1.05726381135,0,0.455
12.6616,1100,287.021,0.239359,-0.37566,0,-2.01336968954,0,0.558276
8.04711,1062,277.125,0.0824125,0.574428,0,-0.451636833377,8.48261524847,0.504001
9.5286,1145,220.764,0.369011,0,0,-1.72190763141,0,0.611201
3.01143,1047,270,0,0.123004,0,1.04777010313,6.31283500671,0.450833
6.36775,1067,135,0.474015,-0.141004,0,-1.31370651526,0,0.539168
5.83828,1037,210.964,-0.17727,0.0687374,0,-0.12762351206,6.13497245754,0.288095
12.6988,1038,142.907,-0.442814,-0.0738023,0,-1.32325975982,6.76004199767,0.453333
18.3077,1111,212.005,0.0369722,0.0369722,0,-1.01422657755,29.7775499971,0.457102
7.42637,1038,289.654,-0.184506,0.0615019,0,1.57553272264,78.2058555177,0.271579
10.3399,1066,305.218,0.0515286,0.297536,0,-1.8052771877,0,0.299158
11.2908,1150,289.231,0.879222,-0.227812,0,-1.89537837757,0,0.607287
7.48428,1114,205.71,-0.293317,-0.293317,0,0.720378396788,31.5290787237,0.40647
11.9235,1131,48.3665,0.516016,-0.222007,0,-1.95142236621,0,0.546922
12.0673,1140,254.539,-0.368431,0.369592,0,-0.354330793535,25.6536352071,0.5285
7.98577,1163,270,0.246008,0,0,-0.443884800048,8.41711198094,0.477998
5.53158,1180,264.806,0.307509,-0.676521,0,-1.17191890453,0,0.589001
8.7199,1139,210.964,0.344411,0.221407,0,-0.938553678358,4.60122844608,0.481378
6.26951,1176,118.61,0.249625,-0.24239,0,-1.29803123303,0,0.640938
5.01086,1161,53.1301,-0.108243,0.260768,0,0.313800940263,7.8910432291,0.361853
15.8211,1130,124.919,0.64331,-0.586728,0,-2.2455551125,0,0.471525
3.49425,1173,201.038,0.350561,-0.387462,0,-0.71069028394,0,0.290968
4.72856,1175,32.0054,0.186966,0.063962,0,-1.01422651127,0,0.56107
4.72856,1175,212.005,-0.118762,-0.241766,0,1.18299806606,19.851720941,0.606765
11.5578,1159,120.964,0.112151,0.112151,0,-1.22623583675,6.13497055053,0.482367
5.26596,1163,244.654,-0.131487,-0.00848302,0,0.263878280766,8.29498402938,0.36889
4.25489,1156,225,0.369011,-0.369011,0,-0.908241376404,0,0.765974
10.334,1156,170.311,-0.554081,0.552953,0,0.593195715388,54.7023683396,0.380269
7.27523,1207,164.055,0.095943,0.341951,0,-0.349589198457,7.65968768107,0.531144
6.01666,1181,253.072,0.239857,-0.00615019,0,-1.25654808098,0,0.702196
9.18374,1084,167.471,0.372011,-0.612019,0,-1.68438116267,0,0.486757
11.9085,1133,133.315,0.558017,-0.672021,0,-1.25698044986,6.3265170894,0.514445
11.0926,1130,153.435,-0.492015,0.123004,0,0.520682882872,58.8163443093,0.536875
6.08855,1127,170.538,0.305389,-0.30963,0,-1.2685144822,0,0.640477
11.412,1121,34.3803,0.0247659,-0.0982379,0,-1.21319968945,6.05551327645,0.602041
2.13038,1123,45,-0.098403,0.270608,0,-0.215094262349,0,0.349377
15.5925,1135,46.273,-0.149461,-0.0264574,0,-0.620806182761,33.4871011148,0.420303
4.38534,1057,120.964,0,0,0,1.54635289658,25.3067633076,0.275641
9.85439,1144,169.824,-0.23418,0.257835,0,-0.657564299482,10.422283494,0.377885
21.274,1111,7.76517,-0.057469,0.188539,0,-1.46469785473,23.3612438228,0.518728
7.775,1172,264.472,0,0.123004,0,-0.8222620237,4.096085333,0.613501
7.50896,1089,183.814,0,0.246008,0,-0.787028661574,3.95427935194,0.33093
11.3067,1229,195.255,0.137197,0.137197,0,-0.798210454652,11.9962272529,0.598846
7.60683,1175,336.801,0.566282,-0.540752,0,-1.49327701777,0,0.6774
7.74326,1100,339.228,-0.707589,0.89146,0,1.12778895246,53.0290699511,0.464687
13.6659,1148,64.359,-0.0492015,-0.295209,0,-0.483015951829,29.1766956512,0.651111
5.10958,1176,258.69,-0.179519,-0.0565153,0,0.00650852621987,5.36487768893,0.70639
13.4545,1185,346.218,-0.0834026,-0.452414,0,-1.38311756993,7.1770385673,0.636923
8.38333,1065,149.621,1.35493,-0.982138,0,-1.59174766429,0,0.281667
15.8535,1168,351.119,0.0742664,-0.0487373,0,-0.861410298403,25.5577036831,0.687858
3.61781,1110,303.69,0.713422,-0.762623,0,-0.745530241711,0,0.607647
3.56539,1089,140.711,0.209106,0.209106,0,-0.730895000814,0,0.455759
28.822,1071,101.489,0.211888,2.17995,0,-1.81057364627,33.0146908114,0.505909
22.7017,1105,354.588,0.486258,0.117247,0,-1.24881121212,37.650216112,0.430579
8.38333,1089,202.751,-0.343737,0.0252747,0,0.710837428708,39.7891683822,0.480312
5.26596,1169,115.346,0.0434131,-0.0795907,0,-1.12241608035,0,0.550699
6.37749,1042,25.56,0,0,0,0.764194180483,23.4713398278,0.301526
26.9484,1081,302.32,0.786862,-1.42721,0,-2.1369068439,15.2514410766,0.505332
3.27148,1072,147.529,0.492015,-0.123004,0,-0.644660413818,0,0.371471
1.46432,1102,120.964,0.153755,-0.0922528,0,0.160058586277,0,0.60222
2.15974,1088,125.538,-0.0922528,0.153755,0,-0.228793762517,0,0.485926
11.9484,1106,13.1726,0.336368,-0.155647,0,-1.95357294087,0,0.398709
10.9674,1087,37.6476,-0.584268,0.153755,0,1.35329777584,139.526449706,0.498645
9.73047,1056,302.471,-0.255848,0.482175,0,0.89578466711,66.8762848244,0.296861
13.1546,1129,246.801,0.461264,-0.276759,0,-2.05289280586,0,0.462882
6.40661,1119,218.66,-0.0492015,0.31981,0,0.289596343017,13.4739543437,0.485457
6.02698,1058,221.634,-0.098403,0.270608,0,2.43060424998,123.526962248,0.380963
6.6721,904,192.995,-0.121111,-0.982138,0,2.27678599736,129.844898094,0.452712
7.775,1090,5.52754,-0.102753,0.143254,0,-0.8222620237,4.096085333,0.370613
6.97158,1147,75.4655,0.389922,-0.102093,0,-1.40512441902,0,0.548462
18.5368,1043,281.31,-0.362812,0.252207,0,-0.622100175347,50.2956731115,0.369489
13.4152,1131,233.973,0.113031,-0.501988,0,-0.974621174776,14.3106317417,0.455893
4.15056,1050,295.017,0.20816,-0.160851,0,-0.883325202518,0,0.273539
0.502355,1151,270,0,0,0,1.23009160282,0,0.55
16.381,1113,162.646,-0.872821,0.849232,0,0.550980499012,141.096399608,0.597436
5.26596,1150,272.726,0.158486,-0.0875219,0,-1.12241608035,0,0.480182
4.51196,1146,270,0.913067,-0.316971,0,-0.96713290809,0,0.573809
8.14574,1127,139.97,-0.891777,0.0922528,0,1.14545472275,60.1159564132,0.51661
2.27337,1085,173.66,0,0.246008,0,5.69114103995,465.65781707,0.385001
15.4859,945,184.538,-0.276285,-0.276285,0,0.261871204679,91.4280749469,0.46913
8.47784,1133,180,0.246008,-0.861026,0,-1.6031217413,0,0.652029
4.48414,1074,243.435,0.167285,-0.201726,0,-0.960921622844,0,0.762307
9.32202,1161,55.8855,0.151648,0.0286447,0,-1.69958868835,0,0.636974
16.5999,1067,28.0725,-0.688821,0.541217,0,-0.686830962456,35.772698262,0.472618
9.9096,1070,72.4744,0.375374,-0.116642,0,-1.76187648813,0,0.332221
16.343,1082,211.551,0.231985,-0.26003,0,-2.27978025316,0,0.50806
7.74326,1164,20.7723,-1.23004,0.98403,0,0.0981695352823,16.316636908,0.599454
14.6586,796,129.56,0.799525,-0.184506,0,-2.16551910636,0,0.395555
8.12309,788,190.62,0.177005,-0.0690021,0,-0.866626088716,4.28189541961,0.646889
10.6784,771,54.4623,0.344411,0.344411,0,-1.83823161103,0,0.390768
20.9689,832,215.69,0.168413,0.0454091,0,-1.44885620153,22.9940801755,0.494023
13.9281,720,188.13,-0.208408,0.898626,0,-0.725919827984,22.3192274146,0.318154
7.74326,849,181.848,0.246008,0.615019,0,0.280491092076,20.3957961351,0.372766
11.7066,844,276.072,-0.249332,-0.00332443,0,0.706521644645,80.8105309668,0.492625
19.9508,851,232.853,0.126789,-0.365227,0,0.14585644317,141.566777622,0.506281
24.3532,809,224.215,0.268992,0.145988,0,-1.32759363017,40.7363494696,0.40049
14.4079,738,154.747,-0.490955,0.00106038,0,-1.45435448911,7.70695883667,0.574658
7.15538,738,204.775,0.246008,-0.123004,0,-1.43141330779,0,0.531528
9.47099,632,356.987,-0.405912,1.07013,0,-1.02258324549,5.00457673549,0.534334
1.81071,740,56.3099,-0.246008,0.123004,0,0.640764117763,0.948385490034,0.694523
8.25801,722,295.017,0.393612,0.0246008,0,-1.57647240331,0,0.462667
17.8225,655,84.5226,0.0723552,-0.41966,0,-1.27318474939,19.2895946004,0.346
6.50272,663,112.62,-0.113542,-0.482553,0,-1.33485773998,0,0.600909
15.5925,627,223.727,0.874487,-0.970569,0,-2.23024409519,0,0.5975
9.70549,1258,1.4688,0.103518,-0.0194857,0,1.92291020384,194.972788195,0.453333
10.1986,1270,313.025,-0.855248,0.497794,0,1.29981772806,113.337435939,0.521231
8.04711,1262,352.875,0.124896,-0.244115,0,-0.857101941486,4.24130762424,0.380173
15.0657,1423,59.6764,0.843255,-1.0018,0,-2.19417628827,0,0.382337
18.3825,1187,81.6561,0.134387,1.61043,0,-1.7117436631,9.96931982841,0.490144
11.8483,1071,100.84,-0.101297,0.0217065,0,0.000995410035505,37.7617409082,0.429268
9.50944,1034,137.121,-0.422349,0.438677,0,1.05273165852,75.3790720202,0.442857
20.7036,1244,3.99091,0,0,0,-1.4349239997,22.6759442973,0.484303
27.0513,1072,285.945,0.201564,1.55461,0,-2.1413486376,15.3193351469,0.520103
21.2642,1268,337.479,0.0275698,-0.464445,0,-1.86965560515,11.6746971802,0.654494
20.573,1173,112.671,0.0551396,0.793162,0,-0.917188683168,45.039602061,0.417683
23.4605,1262,135,0.0714679,-0.0515359,0,-1.97868286037,13.0195325536,0.627778
11.6453,982,29.2914,0.172205,0.295209,0,-1.92713504678,0,0.335541
17.98,1040,218.418,-0.430513,0.0615019,0,-1.68804414973,9.7358300653,0.508788
16.1445,1122,91.7357,-0.344835,-0.344835,0,-0.880580490079,26.0523752061,0.521667
17.8969,1120,131.698,-0.33826,0.64577,0,-1.27762768209,19.3754874462,0.433854
16.9515,1235,229.667,0.560897,0.191886,0,-2.31847599209,0,0.488721
11.2908,1140,109.231,-0.161611,0.453408,0,0.301846199763,47.9156513424,0.478108
4.13544,1279,345.964,0.0369011,-0.701122,0,-0.879662214043,0,0.631876
14.6586,1098,320.44,-0.312381,0.671649,0,-1.4723719258,7.84707676709,0.604892
20.3057,1090,346.293,0.192952,0.192952,0,-1.81922626809,11.1005502866,0.507558
0.794262,912,341.565,0,0,0,4.55613594961,17.8834646241,0.220001
11.9733,973,172.875,0.130061,0.376069,0,0.123727249411,44.5337205464,0.428
2.27337,911,6.34019,-0.270608,0.098403,0,9.88530785072,30950.1671356,0.211852
14.0778,988,126.469,0.521536,-0.216487,0,-2.12333952755,0,0.445109
13.6102,978,95.1944,-0.127999,0.241012,0,-0.989597340418,14.526562734,0.427273
21.0214,965,62.8503,-0.904362,0.0796679,0,-1.16391459621,34.585771385,0.590328
5.54284,926,341.565,-0.373653,0.733381,0,2.65467755318,131.00676356,0.327049
2.27337,912,173.66,-0.246008,0.123004,0,2.11777447296,11.9094070862,0.294706
5.03573,950,174.289,0.678642,-0.6744,0,-1.07746856859,0,0.408838
4.26959,899,273.366,-0.246008,0.123004,0,0.697736248369,8.95864230479,0.479048
7.07722,928,47.8624,-0.264156,0.104856,0,0.659126073022,26.0716409526,0.526042
12.6988,1022,37.0928,0.301995,-0.313023,0,-2.01640694038,0,0.454347
26.2091,1002,274.086,-0.12257,-1.1066,0,-1.69919225617,29.5348777364,0.442
15.0657,1000,52.9435,-0.421075,0.0709403,0,-0.584738375838,32.300818654,0.601892
22.1174,1057,336.477,0.218627,-0.519396,0,-1.21987661188,36.576435608,0.602417
5.40621,1050,166.607,0.357184,-0.380839,0,-1.14885397806,0,0.423236
